island,word,percent,hz,duration,intensity
Atiu,ava,f0_20.point,128.5915614,0.08,54.08201907
Atiu,ava,f0_50.point,127.0908009,0.08,54.08201907
Atiu,ava,f0_80.point,127.4540488,0.08,54.08201907
Atiu,ava,f0_20.point,160.6463967,0.07,58.06060793
Atiu,ava,f0_50.point,157.4396747,0.07,58.06060793
Atiu,ava,f0_80.point,158.282032,0.07,58.06060793
Atiu,ava,f0_20.point,131.7166989,0.14,48.40480522
Atiu,ava,f0_50.point,134.1155395,0.14,48.40480522
Atiu,ava,f0_80.point,140.2238473,0.14,48.40480522
Atiu,ava,f0_20.point,141.4205323,0.11,54.18315065
Atiu,ava,f0_50.point,141.8125367,0.11,54.18315065
Atiu,ava,f0_80.point,145.0028496,0.11,54.18315065
Atiu,ava,f0_20.point,119.6032629,0.05,49.5922444
Atiu,ava,f0_50.point,118.2317918,0.05,49.5922444
Atiu,ava,f0_80.point,111.5702251,0.05,49.5922444
Atiu,ava,f0_20.point,135.8706227,0.13,53.07334692
Atiu,ava,f0_50.point,142.7506414,0.13,53.07334692
Atiu,ava,f0_80.point,136.9814201,0.13,53.07334692
Atiu,ava,f0_20.point,110.208328,0.1,52.79598089
Atiu,ava,f0_50.point,115.0860597,0.1,52.79598089
Atiu,ava,f0_80.point,118.0947771,0.1,52.79598089
Atiu,ava,f0_20.point,121.8850562,0.1,46.52054778
Atiu,ava,f0_50.point,126.5011724,0.1,46.52054778
Atiu,ava,f0_80.point,130.8498863,0.1,46.52054778
Atiu,ava,f0_20.point,133.1719314,0.12,50.02860812
Atiu,ava,f0_50.point,132.1615689,0.12,50.02860812
Atiu,ava,f0_80.point,128.768765,0.12,50.02860812
Atiu,ava,f0_20.point,200.229984,0.11,56.41402701
Atiu,ava,f0_50.point,203.8686387,0.11,56.41402701
Atiu,ava,f0_80.point,204.3492508,0.11,56.41402701
Atiu,avatea,f0_20.point,120.0276184,0.11,53.85199212
Atiu,avatea,f0_50.point,120.2638833,0.11,53.85199212
Atiu,avatea,f0_80.point,125.8346534,0.11,53.85199212
Atiu,avatea,f0_20.point,148.0584899,0.07,61.05463281
Atiu,avatea,f0_50.point,148.2406645,0.07,61.05463281
Atiu,avatea,f0_80.point,147.8626697,0.07,61.05463281
Atiu,avatea,f0_20.point,125.595395,0.07,41.99715681
Atiu,avatea,f0_50.point,123.0549662,0.07,41.99715681
Atiu,avatea,f0_80.point,127.8549146,0.07,41.99715681
Atiu,avatea,f0_20.point,163.6366459,0.03,63.837989
Atiu,avatea,f0_50.point,163.2081881,0.03,63.837989
Atiu,avatea,f0_80.point,162.1738987,0.03,63.837989
Atiu,iva,f0_20.point,118.2839594,0.08,52.70838546
Atiu,iva,f0_50.point,124.3454994,0.08,52.70838546
Atiu,iva,f0_80.point,130.7238007,0.08,52.70838546
Atiu,iva,f0_20.point,134.7309845,0.09,54.71159945
Atiu,iva,f0_50.point,134.0646947,0.09,54.71159945
Atiu,iva,f0_80.point,136.6205306,0.09,54.71159945
Atiu,iva,f0_20.point,124.4744452,0.12,54.05825096
Atiu,iva,f0_50.point,131.106991,0.12,54.05825096
Atiu,iva,f0_80.point,134.5865582,0.12,54.05825096
Atiu,iva,f0_20.point,108.0592278,0.09,50.24981915
Atiu,iva,f0_50.point,114.3690956,0.09,50.24981915
Atiu,iva,f0_80.point,117.6288292,0.09,50.24981915
Atiu,kauvai,f0_20.point,131.8946046,0.1,55.34045788
Atiu,kauvai,f0_50.point,130.9104174,0.1,55.34045788
Atiu,kauvai,f0_80.point,134.2287647,0.1,55.34045788
Atiu,kauvai,f0_20.point,131.9873252,0.09,59.44630241
Atiu,kauvai,f0_50.point,131.2030288,0.09,59.44630241
Atiu,kauvai,f0_80.point,136.3035053,0.09,59.44630241
Atiu,kavamani,f0_20.point,146.5663545,0.03,69.38553536
Atiu,kavamani,f0_50.point,148.820738,0.03,69.38553536
Atiu,kavamani,f0_80.point,153.9322451,0.03,69.38553536
Atiu,kave,f0_20.point,167.0962518,0.03,65.96487054
Atiu,kave,f0_50.point,169.8547228,0.03,65.96487054
Atiu,kave,f0_80.point,172.2598026,0.03,65.96487054
Atiu,manukavamani,f0_20.point,152.0728453,0.03,72.29148639
Atiu,manukavamani,f0_50.point,153.8013933,0.03,72.29148639
Atiu,manukavamani,f0_80.point,156.5530574,0.03,72.29148639
Atiu,rava,f0_20.point,118.4489473,0.03,59.5495455
Atiu,rava,f0_50.point,119.1420841,0.03,59.5495455
Atiu,rava,f0_80.point,119.6035734,0.03,59.5495455
Atiu,rava,f0_20.point,174.4348872,0.05,61.56894963
Atiu,rava,f0_50.point,176.8993604,0.05,61.56894963
Atiu,rava,f0_80.point,179.0808541,0.05,61.56894963
Atiu,rave,f0_20.point,145.3764094,0.04,60.27893913
Atiu,rave,f0_50.point,145.8743797,0.04,60.27893913
Atiu,rave,f0_80.point,146.8070523,0.04,60.27893913
Atiu,rave,f0_20.point,153.1907279,0.07,52.00795599
Atiu,rave,f0_50.point,151.7487576,0.07,52.00795599
Atiu,rave,f0_80.point,154.3126065,0.07,52.00795599
Atiu,rave,f0_20.point,179.2487305,0.08,56.0959387
Atiu,rave,f0_50.point,189.7724268,0.08,56.0959387
Atiu,rave,f0_80.point,213.086451,0.08,56.0959387
Atiu,raveꞌanga,f0_20.point,147.5712633,0.06,54.22366349
Atiu,raveꞌanga,f0_50.point,146.8588546,0.06,54.22366349
Atiu,raveꞌanga,f0_80.point,149.3232963,0.06,54.22366349
Atiu,rāvenga,f0_20.point,191.3897718,0.03,70.10907013
Atiu,rāvenga,f0_50.point,191.8717612,0.03,70.10907013
Atiu,rāvenga,f0_80.point,192.6856469,0.03,70.10907013
Atiu,tāviri,f0_20.point,151.7674654,0.03,63.74718529
Atiu,tāviri,f0_50.point,150.2858319,0.03,63.74718529
Atiu,tāviri,f0_80.point,148.2650297,0.03,63.74718529
Atiu,vai,f0_20.point,121.5961738,0.03,55.71858246
Atiu,vai,f0_50.point,120.6168177,0.03,55.71858246
Atiu,vai,f0_80.point,120.1727331,0.03,55.71858246
Atiu,vai,f0_20.point,108.3814154,0.05,55.08111247
Atiu,vai,f0_50.point,120.53576,0.05,55.08111247
Atiu,vai,f0_80.point,124.7615342,0.05,55.08111247
Atiu,vai,f0_20.point,122.9493959,0.07,59.35320871
Atiu,vai,f0_50.point,120.8971188,0.07,59.35320871
Atiu,vai,f0_80.point,121.4053719,0.07,59.35320871
Atiu,vai,f0_20.point,168.4580573,0.07,61.55405126
Atiu,vai,f0_50.point,173.2701827,0.07,61.55405126
Atiu,vai,f0_80.point,178.8340105,0.07,61.55405126
Atiu,vai,f0_20.point,119.3475413,0.06,55.70843761
Atiu,vai,f0_50.point,119.0523943,0.06,55.70843761
Atiu,vai,f0_80.point,122.8891127,0.06,55.70843761
Atiu,vai,f0_20.point,119.3475413,0.06,55.70843761
Atiu,vai,f0_50.point,119.0523943,0.06,55.70843761
Atiu,vai,f0_80.point,122.8891127,0.06,55.70843761
Atiu,vai,f0_20.point,154.2823473,0.04,58.01399383
Atiu,vai,f0_50.point,156.9750296,0.04,58.01399383
Atiu,vai,f0_80.point,159.2118063,0.04,58.01399383
Atiu,vai,f0_20.point,133.9555698,0.03,62.542677
Atiu,vai,f0_50.point,132.7876805,0.03,62.542677
Atiu,vai,f0_80.point,132.3130051,0.03,62.542677
Atiu,vai,f0_20.point,179.2147362,0.03,61.54716585
Atiu,vai,f0_50.point,180.0257423,0.03,61.54716585
Atiu,vai,f0_80.point,181.3197494,0.03,61.54716585
Atiu,vai,f0_20.point,121.0516371,0.03,58.78955738
Atiu,vai,f0_50.point,120.714175,0.03,58.78955738
Atiu,vai,f0_80.point,120.8318765,0.03,58.78955738
Atiu,vai,f0_20.point,151.5247958,0.06,54.04902347
Atiu,vai,f0_50.point,154.8422643,0.06,54.04902347
Atiu,vai,f0_80.point,160.3239067,0.06,54.04902347
Atiu,vai,f0_20.point,146.6899866,0.05,57.9980517
Atiu,vai,f0_50.point,146.8613539,0.05,57.9980517
Atiu,vai,f0_80.point,150.5220576,0.05,57.9980517
Atiu,vai,f0_20.point,147.8939346,0.06,65.32404153
Atiu,vai,f0_50.point,152.2342143,0.06,65.32404153
Atiu,vai,f0_80.point,158.1877629,0.06,65.32404153
Atiu,vai,f0_20.point,122.4996705,0.07,58.33471581
Atiu,vai,f0_50.point,117.5543157,0.07,58.33471581
Atiu,vai,f0_80.point,116.9083404,0.07,58.33471581
Atiu,vai,f0_20.point,110.0545916,0.08,55.66064552
Atiu,vai,f0_50.point,112.1314289,0.08,55.66064552
Atiu,vai,f0_80.point,113.4926132,0.08,55.66064552
Atiu,vai,f0_20.point,137.0523224,0.04,59.30760001
Atiu,vai,f0_50.point,136.746695,0.04,59.30760001
Atiu,vai,f0_80.point,138.3351583,0.04,59.30760001
Atiu,vai,f0_20.point,127.5931452,0.06,57.30561601
Atiu,vai,f0_50.point,128.5876206,0.06,57.30561601
Atiu,vai,f0_80.point,131.0239794,0.06,57.30561601
Atiu,vai,f0_20.point,139.1131768,0.09,59.67699383
Atiu,vai,f0_50.point,140.5439913,0.09,59.67699383
Atiu,vai,f0_80.point,143.8934182,0.09,59.67699383
Atiu,vai,f0_20.point,117.2977889,0.08,52.68040171
Atiu,vai,f0_50.point,117.2135823,0.08,52.68040171
Atiu,vai,f0_80.point,123.9542174,0.08,52.68040171
Atiu,vai,f0_20.point,171.1604669,0.05,69.56381928
Atiu,vai,f0_50.point,172.8308628,0.05,69.56381928
Atiu,vai,f0_80.point,171.7420833,0.05,69.56381928
Atiu,vai,f0_20.point,183.1216098,0.04,60.2307468
Atiu,vai,f0_50.point,189.8671754,0.04,60.2307468
Atiu,vai,f0_80.point,197.676973,0.04,60.2307468
Atiu,vai,f0_20.point,184.8733024,0.05,54.64054625
Atiu,vai,f0_50.point,188.0227895,0.05,54.64054625
Atiu,vai,f0_80.point,191.6965679,0.05,54.64054625
Atiu,vai,f0_20.point,119.8906408,0.07,53.88888753
Atiu,vai,f0_50.point,119.5297163,0.07,53.88888753
Atiu,vai,f0_80.point,121.5506155,0.07,53.88888753
Atiu,vai,f0_20.point,172.6753982,0.09,54.58779583
Atiu,vai,f0_50.point,178.748869,0.09,54.58779583
Atiu,vai,f0_80.point,192.1849681,0.09,54.58779583
Atiu,vai,f0_20.point,134.7470094,0.04,57.76867236
Atiu,vai,f0_50.point,134.2614721,0.04,57.76867236
Atiu,vai,f0_80.point,136.2025616,0.04,57.76867236
Atiu,vai,f0_20.point,128.8204686,0.07,55.69368796
Atiu,vai,f0_50.point,129.6852025,0.07,55.69368796
Atiu,vai,f0_80.point,132.7966596,0.07,55.69368796
Atiu,vai,f0_20.point,140.239472,0.05,57.07587327
Atiu,vai,f0_50.point,140.6741111,0.05,57.07587327
Atiu,vai,f0_80.point,142.973877,0.05,57.07587327
Atiu,vai,f0_20.point,149.4205133,0.03,59.72923647
Atiu,vai,f0_50.point,148.3552355,0.03,59.72923647
Atiu,vai,f0_80.point,147.3981678,0.03,59.72923647
Atiu,vai,f0_20.point,141.7498854,0.08,61.60002231
Atiu,vai,f0_50.point,149.0276457,0.08,61.60002231
Atiu,vai,f0_80.point,162.1262965,0.08,61.60002231
Atiu,vai,f0_20.point,114.4096268,0.07,60.16927206
Atiu,vai,f0_50.point,121.3587604,0.07,60.16927206
Atiu,vai,f0_80.point,130.5635783,0.07,60.16927206
Atiu,vai,f0_20.point,123.1522574,0.06,59.36685356
Atiu,vai,f0_50.point,125.0487396,0.06,59.36685356
Atiu,vai,f0_80.point,135.0117132,0.06,59.36685356
Atiu,vai,f0_20.point,122.6478885,0.05,57.90010626
Atiu,vai,f0_50.point,124.4151001,0.05,57.90010626
Atiu,vai,f0_80.point,124.4810943,0.05,57.90010626
Atiu,vai,f0_20.point,105.2892199,0.08,52.83975178
Atiu,vai,f0_50.point,108.4100927,0.08,52.83975178
Atiu,vai,f0_80.point,110.7072815,0.08,52.83975178
Atiu,vai,f0_20.point,132.4675088,0.1,54.83613256
Atiu,vai,f0_50.point,142.023111,0.1,54.83613256
Atiu,vai,f0_80.point,153.4474388,0.1,54.83613256
Atiu,vai,f0_20.point,140.9410197,0.03,61.22541998
Atiu,vai,f0_50.point,142.6653253,0.03,61.22541998
Atiu,vai,f0_80.point,145.544312,0.03,61.22541998
Atiu,vai,f0_20.point,141.3667827,0.03,56.20679319
Atiu,vai,f0_50.point,145.6234953,0.03,56.20679319
Atiu,vai,f0_80.point,151.3593254,0.03,56.20679319
Atiu,vai,f0_20.point,154.4833158,0.04,59.67178316
Atiu,vai,f0_50.point,159.0158766,0.04,59.67178316
Atiu,vai,f0_80.point,164.3548516,0.04,59.67178316
Atiu,vai,f0_20.point,146.1817,0.08,58.8949519
Atiu,vai,f0_50.point,148.2778565,0.08,58.8949519
Atiu,vai,f0_80.point,156.6522854,0.08,58.8949519
Atiu,vai,f0_20.point,135.8634393,0.03,59.41805437
Atiu,vai,f0_50.point,135.6223394,0.03,59.41805437
Atiu,vai,f0_80.point,135.3589793,0.03,59.41805437
Atiu,vai,f0_20.point,179.7662217,0.03,61.47183963
Atiu,vai,f0_50.point,181.7689753,0.03,61.47183963
Atiu,vai,f0_80.point,183.9832065,0.03,61.47183963
Atiu,vai,f0_20.point,146.6224976,0.04,60.31866462
Atiu,vai,f0_50.point,147.7929191,0.04,60.31866462
Atiu,vai,f0_80.point,150.5847526,0.04,60.31866462
Atiu,vaipuke,f0_20.point,138.7764153,0.04,66.2631055
Atiu,vaipuke,f0_50.point,139.4387778,0.04,66.2631055
Atiu,vaipuke,f0_80.point,143.8114639,0.04,66.2631055
Atiu,varaoa,f0_20.point,138.7626274,0.03,62.18599287
Atiu,varaoa,f0_50.point,135.0619693,0.03,62.18599287
Atiu,varaoa,f0_80.point,132.6057695,0.03,62.18599287
Atiu,vari,f0_20.point,116.1345228,0.05,46.30112599
Atiu,vari,f0_50.point,123.1471312,0.05,46.30112599
Atiu,vari,f0_80.point,131.2750012,0.05,46.30112599
Atiu,vari,f0_20.point,126.3199411,0.03,55.83931214
Atiu,vari,f0_50.point,128.242259,0.03,55.83931214
Atiu,vari,f0_80.point,131.5581761,0.03,55.83931214
Atiu,varu,f0_20.point,123.0666918,0.08,51.62743739
Atiu,varu,f0_50.point,126.5064454,0.08,51.62743739
Atiu,varu,f0_80.point,131.477063,0.08,51.62743739
Atiu,vaꞌine,f0_20.point,144.0680995,0.03,57.78194592
Atiu,vaꞌine,f0_50.point,145.0043738,0.03,57.78194592
Atiu,vaꞌine,f0_80.point,144.69175,0.03,57.78194592
Atiu,vaꞌine,f0_20.point,116.6733951,0.07,49.92166062
Atiu,vaꞌine,f0_50.point,112.5395067,0.07,49.92166062
Atiu,vaꞌine,f0_80.point,113.1171992,0.07,49.92166062
Atiu,vaꞌine,f0_20.point,188.4987684,0.03,65.12885883
Atiu,vaꞌine,f0_50.point,189.7326132,0.03,65.12885883
Atiu,vaꞌine,f0_80.point,190.0931037,0.03,65.12885883
Atiu,vaꞌo,f0_20.point,127.8265482,0.03,59.65632485
Atiu,vaꞌo,f0_50.point,126.9820295,0.03,59.65632485
Atiu,vaꞌo,f0_80.point,126.3797241,0.03,59.65632485
Atiu,vaꞌo,f0_20.point,177.5329212,0.04,63.12792212
Atiu,vaꞌo,f0_50.point,178.4605599,0.04,63.12792212
Atiu,vaꞌo,f0_80.point,178.8520518,0.04,63.12792212
Atiu,vāvia,f0_20.point,142.4876794,0.07,72.63346733
Atiu,vāvia,f0_50.point,151.8107855,0.07,72.63346733
Atiu,vāvia,f0_80.point,150.1409745,0.07,72.63346733
Atiu,vāvia,f0_20.point,151.8614115,0.12,65.94513106
Atiu,vāvia,f0_50.point,157.3355461,0.12,65.94513106
Atiu,vāvia,f0_80.point,159.3586098,0.12,65.94513106
Atiu,vāvia,f0_20.point,157.4977716,0.07,64.63366964
Atiu,vāvia,f0_50.point,158.5430404,0.07,64.63366964
Atiu,vāvia,f0_80.point,154.0377238,0.07,64.63366964
Atiu,vāvia,f0_20.point,150.7027864,0.11,64.10927134
Atiu,vāvia,f0_50.point,148.8692506,0.11,64.10927134
Atiu,vāvia,f0_80.point,141.6171457,0.11,64.10927134
Atiu,vāvia,f0_20.point,194.9382285,0.13,67.91202382
Atiu,vāvia,f0_50.point,201.2710096,0.13,67.91202382
Atiu,vāvia,f0_80.point,210.6366749,0.13,67.91202382
Atiu,vāvia,f0_20.point,221.1578486,0.11,64.81402582
Atiu,vāvia,f0_50.point,231.971856,0.11,64.81402582
Atiu,vāvia,f0_80.point,243.0134687,0.11,64.81402582
Atiu,vāvia,f0_20.point,209.3166237,0.05,69.61780462
Atiu,vāvia,f0_50.point,211.906936,0.05,69.61780462
Atiu,vāvia,f0_80.point,214.8879308,0.05,69.61780462
Atiu,vāvia,f0_20.point,209.6219599,0.03,72.15442072
Atiu,vāvia,f0_50.point,210.5143696,0.03,72.15442072
Atiu,vāvia,f0_80.point,211.4272636,0.03,72.15442072
Atiu,vāvia,f0_20.point,138.292546,0.06,62.29483289
Atiu,vāvia,f0_50.point,138.031526,0.06,62.29483289
Atiu,vāvia,f0_80.point,135.9588524,0.06,62.29483289
Atiu,vāvia,f0_20.point,129.6457033,0.1,57.46179617
Atiu,vāvia,f0_50.point,130.9194261,0.1,57.46179617
Atiu,vāvia,f0_80.point,130.0604253,0.1,57.46179617
Atiu,vī,f0_20.point,140.5540581,0.1,51.52841099
Atiu,vī,f0_50.point,149.425483,0.1,51.52841099
Atiu,vī,f0_80.point,167.8182668,0.1,51.52841099
Atiu,vī,f0_20.point,111.2448479,0.11,52.9732192
Atiu,vī,f0_50.point,116.6304411,0.11,52.9732192
Atiu,vī,f0_80.point,128.1732955,0.11,52.9732192
Atiu,āvota,f0_20.point,119.3195619,0.06,49.88244971
Atiu,āvota,f0_50.point,124.3542617,0.06,49.88244971
Atiu,āvota,f0_80.point,131.8394873,0.06,49.88244971
Atiu,ꞌakavā,f0_20.point,128.9598026,0.19,57.8520365
Atiu,ꞌakavā,f0_50.point,134.4331227,0.19,57.8520365
Atiu,ꞌakavā,f0_80.point,144.6864028,0.19,57.8520365
Atiu,ꞌakavā,f0_20.point,116.5308543,0.14,53.27319813
Atiu,ꞌakavā,f0_50.point,123.237413,0.14,53.27319813
Atiu,ꞌakavā,f0_80.point,125.6065206,0.14,53.27319813
Atiu,ꞌakavā,f0_20.point,128.9598026,0.19,57.8520365
Atiu,ꞌakavā,f0_50.point,134.4331227,0.19,57.8520365
Atiu,ꞌakavā,f0_80.point,144.6864028,0.19,57.8520365
Atiu,ꞌakavā,f0_20.point,116.5308543,0.14,53.27319813
Atiu,ꞌakavā,f0_50.point,123.237413,0.14,53.27319813
Atiu,ꞌakavā,f0_80.point,125.6065206,0.14,53.27319813
Atiu,ꞌakavā,f0_20.point,109.8767943,0.04,50.70642825
Atiu,ꞌakavā,f0_50.point,107.7380018,0.04,50.70642825
Atiu,ꞌakavā,f0_80.point,105.1692573,0.04,50.70642825
Atiu,ꞌakavā,f0_20.point,109.8767943,0.04,50.70642825
Atiu,ꞌakavā,f0_50.point,107.7380018,0.04,50.70642825
Atiu,ꞌakavā,f0_80.point,105.1692573,0.04,50.70642825
Atiu,ꞌakaꞌārāveiꞌanga,f0_20.point,131.5337519,0.12,56.44644872
Atiu,ꞌakaꞌārāveiꞌanga,f0_50.point,123.6036058,0.12,56.44644872
Atiu,ꞌakaꞌārāveiꞌanga,f0_80.point,118.9419863,0.12,56.44644872
Atiu,ꞌārāvei,f0_20.point,124.4489593,0.07,48.36011555
Atiu,ꞌārāvei,f0_50.point,127.0576533,0.07,48.36011555
Atiu,ꞌārāvei,f0_80.point,130.0383574,0.07,48.36011555
Atiu,ꞌārāvei,f0_20.point,124.6324998,0.06,52.69286393
Atiu,ꞌārāvei,f0_50.point,124.6827481,0.06,52.69286393
Atiu,ꞌārāvei,f0_80.point,126.5845713,0.06,52.69286393
Atiu,ꞌārāvei,f0_20.point,131.0148685,0.11,49.55884501
Atiu,ꞌārāvei,f0_50.point,131.6703988,0.11,49.55884501
Atiu,ꞌārāvei,f0_80.point,139.8389671,0.11,49.55884501
Atiu,ꞌārāvei,f0_20.point,133.3284618,0.1,54.02394025
Atiu,ꞌārāvei,f0_50.point,133.6134427,0.1,54.02394025
Atiu,ꞌārāvei,f0_80.point,137.5193782,0.1,54.02394025
Mauke,ava,f0_20.point,185.2733275,0.04,68.01278454
Mauke,ava,f0_50.point,186.1659552,0.04,68.01278454
Mauke,ava,f0_80.point,187.3166645,0.04,68.01278454
Mauke,ava,f0_20.point,211.4210233,0.11,55.01330192
Mauke,ava,f0_50.point,218.4407187,0.11,55.01330192
Mauke,ava,f0_80.point,231.2317298,0.11,55.01330192
Mauke,ava,f0_20.point,178.6179127,0.09,55.48973462
Mauke,ava,f0_50.point,181.9645768,0.09,55.48973462
Mauke,ava,f0_80.point,191.2362011,0.09,55.48973462
Mauke,ava,f0_20.point,164.5481846,0.09,58.37618275
Mauke,ava,f0_50.point,167.2372286,0.09,58.37618275
Mauke,ava,f0_80.point,174.4208435,0.09,58.37618275
Mauke,ava,f0_20.point,148.3317425,0.08,51.22945828
Mauke,ava,f0_50.point,149.2642362,0.08,51.22945828
Mauke,ava,f0_80.point,155.913645,0.08,51.22945828
Mauke,ava,f0_20.point,158.9234077,0.09,54.11190334
Mauke,ava,f0_50.point,153.962427,0.09,54.11190334
Mauke,ava,f0_80.point,156.646686,0.09,54.11190334
Mauke,ava,f0_20.point,153.2009178,0.03,83.58147885
Mauke,ava,f0_50.point,150.9943109,0.03,83.58147885
Mauke,ava,f0_80.point,147.7243882,0.03,83.58147885
Mauke,ava,f0_20.point,155.7065988,0.03,78.51018074
Mauke,ava,f0_50.point,157.7148786,0.03,78.51018074
Mauke,ava,f0_80.point,159.5467956,0.03,78.51018074
Mauke,avaava,f0_20.point,92.50674214,0.03,58.78219286
Mauke,avaava,f0_50.point,97.23923117,0.03,58.78219286
Mauke,avaava,f0_80.point,100.6175125,0.03,58.78219286
Mauke,avaava,f0_20.point,179.4806776,0.11,70.57135788
Mauke,avaava,f0_50.point,175.1050425,0.11,70.57135788
Mauke,avaava,f0_80.point,176.3407266,0.11,70.57135788
Mauke,avaava,f0_20.point,164.5360177,0.11,66.06793705
Mauke,avaava,f0_50.point,163.9768953,0.11,66.06793705
Mauke,avaava,f0_80.point,165.2485849,0.11,66.06793705
Mauke,avaavaꞌia,f0_20.point,141.9898105,0.06,67.22457723
Mauke,avaavaꞌia,f0_50.point,141.7334312,0.06,67.22457723
Mauke,avaavaꞌia,f0_80.point,142.5312331,0.06,67.22457723
Mauke,avaavaꞌia,f0_20.point,136.1776756,0.06,66.00352248
Mauke,avaavaꞌia,f0_50.point,135.8406994,0.06,66.00352248
Mauke,avaavaꞌia,f0_80.point,137.000917,0.06,66.00352248
Mauke,avaiki,f0_20.point,216.0814361,0.04,53.43037001
Mauke,avaiki,f0_50.point,217.5247379,0.04,53.43037001
Mauke,avaiki,f0_80.point,219.338672,0.04,53.43037001
Mauke,avaiki,f0_20.point,219.5597206,0.08,53.18746081
Mauke,avaiki,f0_50.point,222.0485433,0.08,53.18746081
Mauke,avaiki,f0_80.point,221.1304536,0.08,53.18746081
Mauke,avanā,f0_20.point,179.3092419,0.08,54.71758946
Mauke,avanā,f0_50.point,177.1422746,0.08,54.71758946
Mauke,avanā,f0_80.point,175.8766883,0.08,54.71758946
Mauke,avanā,f0_20.point,168.3370559,0.08,55.45230074
Mauke,avanā,f0_50.point,170.4506372,0.08,55.45230074
Mauke,avanā,f0_80.point,170.8435762,0.08,55.45230074
Mauke,evangeria,f0_20.point,148.6759953,0.08,45.56913546
Mauke,evangeria,f0_50.point,149.7281467,0.08,45.56913546
Mauke,evangeria,f0_80.point,153.6239086,0.08,45.56913546
Mauke,evenheria,f0_20.point,167.9802281,0.01,77.26849915
Mauke,evenheria,f0_50.point,169.3679584,0.01,77.26849915
Mauke,evenheria,f0_80.point,170.7556886,0.01,77.26849915
Mauke,improveꞌia,f0_20.point,173.7703336,0.03,70.8633727
Mauke,improveꞌia,f0_50.point,175.9805259,0.03,70.8633727
Mauke,improveꞌia,f0_80.point,175.2651582,0.03,70.8633727
Mauke,iva,f0_20.point,191.6238289,0.03,54.43250465
Mauke,iva,f0_50.point,192.2859594,0.03,54.43250465
Mauke,iva,f0_80.point,192.3431249,0.03,54.43250465
Mauke,iva,f0_20.point,107.3614769,0.03,68.19363978
Mauke,iva,f0_50.point,108.1270842,0.03,68.19363978
Mauke,iva,f0_80.point,108.6616892,0.03,68.19363978
Mauke,iva,f0_20.point,194.989738,0.03,68.46374721
Mauke,iva,f0_50.point,198.0474814,0.03,68.46374721
Mauke,iva,f0_80.point,202.2205662,0.03,68.46374721
Mauke,iva,f0_20.point,121.054764,0.03,74.37895646
Mauke,iva,f0_50.point,123.9374172,0.03,74.37895646
Mauke,iva,f0_80.point,126.1025197,0.03,74.37895646
Mauke,iva,f0_20.point,180.1174379,0.01,79.36659898
Mauke,iva,f0_50.point,182.5377093,0.01,79.36659898
Mauke,iva,f0_80.point,184.9942095,0.01,79.36659898
Mauke,kaikava,f0_20.point,196.9058574,0.07,58.10233704
Mauke,kaikava,f0_50.point,179.1428064,0.07,58.10233704
Mauke,kaikava,f0_80.point,183.4865082,0.07,58.10233704
Mauke,kava,f0_20.point,192.3977734,0.09,64.41665549
Mauke,kava,f0_50.point,195.373631,0.09,64.41665549
Mauke,kava,f0_80.point,201.7561681,0.09,64.41665549
Mauke,kava,f0_20.point,162.1345613,0.07,46.48530533
Mauke,kava,f0_50.point,160.5223883,0.07,46.48530533
Mauke,kava,f0_80.point,161.3278495,0.07,46.48530533
Mauke,kava,f0_20.point,162.1345613,0.07,46.48530533
Mauke,kava,f0_50.point,160.5223883,0.07,46.48530533
Mauke,kava,f0_80.point,161.3278495,0.07,46.48530533
Mauke,kava,f0_20.point,177.9058669,0.06,49.17340301
Mauke,kava,f0_50.point,150.943203,0.06,49.17340301
Mauke,kava,f0_80.point,145.0319004,0.06,49.17340301
Mauke,kava,f0_20.point,186.3698655,0.06,51.1268976
Mauke,kava,f0_50.point,164.1911622,0.06,51.1268976
Mauke,kava,f0_80.point,152.8837072,0.06,51.1268976
Mauke,kava,f0_20.point,94.89242579,0.03,72.01628351
Mauke,kava,f0_50.point,95.25270806,0.03,72.01628351
Mauke,kava,f0_80.point,95.29055014,0.03,72.01628351
Mauke,kavamani,f0_20.point,141.5777488,0.03,68.14709795
Mauke,kavamani,f0_50.point,143.0510789,0.03,68.14709795
Mauke,kavamani,f0_80.point,144.8401963,0.03,68.14709795
Mauke,kavamani,f0_20.point,213.1797428,0.05,55.60069208
Mauke,kavamani,f0_50.point,214.2603057,0.05,55.60069208
Mauke,kavamani,f0_80.point,221.8051021,0.05,55.60069208
Mauke,kavamani,f0_20.point,225.4222282,0.03,58.65520903
Mauke,kavamani,f0_50.point,229.4098167,0.03,58.65520903
Mauke,kavamani,f0_80.point,236.0302043,0.03,58.65520903
